27.7986 	EXP 	window1: mouseVisible = True
27.8230 	EXP 	Created startText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='startText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press bar to start \nthe experimental task', units='norm', win=Window(...), wrapWidth=1)
27.8231 	INFO 	keyboard.Keyboard is using iohub backend.
27.8232 	EXP 	window1: mouseVisible = True
27.8336 	EXP 	Created waitScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='waitScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Generating stimuli...', units='norm', win=Window(...), wrapWidth=1)
27.8973 	EXP 	window1: mouseVisible = True
27.9004 	EXP 	Created stroopStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=5.0, italic=False, languageStyle='LTR', name='stroopStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
27.9004 	INFO 	keyboard.Keyboard is using iohub backend.
27.9069 	EXP 	window1: mouseVisible = True
27.9106 	EXP 	Created progressBar = Progress(__class__=<class 'psychopy.visual.progress.Progress'>, anchor=('left', 'top'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=4.0, name='progressBar', opacity=0.0, ori=0.0, pos=array([-0.9,  0.5]), size=array([1.8 , 0.03]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
